source,type,text,image_url,is_promo,is_promotional
amazon,div,"HardcoverPrice, product page$26.97$26.97List: $29.99List:$29.99$29.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$19.65(9+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$19.79$19.79Free with Audible trialAvailable instantlyKindlePrice, product page$14.99$14.99Print List Price: $29.99Print List Price:$29.99$29.99Available instantlyOther formats:Paperback,Audio CDGreat On Kindle:A high quality digital reading experience.",,True,0
amazon,div,"HardcoverPrice, product page$26.97$26.97List: $29.99List:$29.99$29.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$19.65(9+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$19.79$19.79Free with Audible trialAvailable instantlyKindlePrice, product page$14.99$14.99Print List Price: $29.99Print List Price:$29.99$29.99Available instantlyOther formats:Paperback,Audio CD",,True,0
amazon,div,"HardcoverPrice, product page$26.97$26.97List: $29.99List:$29.99$29.99",,False,0
amazon,div,"Price, product page$26.97$26.97List: $29.99List:$29.99$29.99",,False,0
amazon,a,$26.97$26.97List: $29.99List:$29.99$29.99,,False,0
amazon,div,More Buying Choices$19.65(9+ used & new offers),,True,0
amazon,span,(9+ used & new offers),,True,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$19.79$19.79Free with Audible trialAvailable instantlyKindlePrice, product page$14.99$14.99Print List Price: $29.99Print List Price:$29.99$29.99Available instantlyOther formats:Paperback,Audio CD",,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$19.79$19.79Free with Audible trialAvailable instantlyKindlePrice, product page$14.99$14.99Print List Price: $29.99Print List Price:$29.99$29.99Available instantly",,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$19.79$19.79Free with Audible trialAvailable instantly",,False,0
amazon,div,"Price, product page$0.00$0.00$19.79$19.79",,False,0
amazon,div,"KindlePrice, product page$14.99$14.99Print List Price: $29.99Print List Price:$29.99$29.99Available instantly",,False,0
amazon,div,"Price, product page$14.99$14.99Print List Price: $29.99Print List Price:$29.99$29.99",,False,0
amazon,a,$14.99$14.99Print List Price: $29.99Print List Price:$29.99$29.99,,False,0
amazon,span,Print List Price: $29.99,,False,0
amazon,div,Print List Price:$29.99$29.99,,False,0
amazon,div,"Other formats:Paperback,Audio CD",,False,0
amazon,div,"LUNAR BLOOM: Whether you’re chasing calm or chasing stars, this book offers a meditative escape into a world that pulses with energy and possibility. ... galaxies, and your mind bloom in color.byDark Inscriptions.|Jul 9, 2025PaperbackPrice, product page$10.99$10.99DeliveryTue, Aug 5Ships to India",,True,0
amazon,div,"LUNAR BLOOM: Whether you’re chasing calm or chasing stars, this book offers a meditative escape into a world that pulses with energy and possibility. ... galaxies, and your mind bloom in color.byDark Inscriptions.|Jul 9, 2025",,True,0
amazon,a,"LUNAR BLOOM: Whether you’re chasing calm or chasing stars, this book offers a meditative escape into a world that pulses with energy and possibility. ... galaxies, and your mind bloom in color.",,True,0
amazon,div,"byDark Inscriptions.|Jul 9, 2025",,False,0
amazon,span,Dark Inscriptions.,,False,0
amazon,span,"Jul 9, 2025",,False,0
amazon,div,"PaperbackPrice, product page$10.99$10.99DeliveryTue, Aug 5Ships to India",,False,0
amazon,div,"PaperbackPrice, product page$10.99$10.99",,False,0
amazon,div,"Price, product page$10.99$10.99",,False,0
amazon,div,"OfferbyCharlotte Byrd|Dec 2, 20154.0 out of 5 stars292KindlePrice, product page$3.99$3.99Available instantly",,True,0
amazon,div,"OfferbyCharlotte Byrd|Dec 2, 2015",,True,0
amazon,div,"byCharlotte Byrd|Dec 2, 2015",,False,0
amazon,a,Charlotte Byrd,,False,0
amazon,span,"Dec 2, 2015",,False,0
amazon,div,4.0 out of 5 stars292,,False,0
amazon,div,"KindlePrice, product page$3.99$3.99Available instantly",,False,0
amazon,div,"KindlePrice, product page$3.99$3.99",,False,0
amazon,div,"Price, product page$3.99$3.99",,False,0
amazon,div,"Teachers' pickThe Secret Garden (Puffin Classics)byFrances Hodgson BurnettandDaniela Jaglenka Terrazzini|Sep 30, 20104.6 out of 5 stars20,601HardcoverPrice, product page$11.77$11.77List: $17.99List:$17.99$17.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$7.97(8+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50Available instantlyOther formats:Paperback,Mass Market Paperback,Audio CD,DiaryAges: 8 years and up",,True,0
amazon,div,Teachers' pick,,False,0
amazon,div,"The Secret Garden (Puffin Classics)byFrances Hodgson BurnettandDaniela Jaglenka Terrazzini|Sep 30, 20104.6 out of 5 stars20,601HardcoverPrice, product page$11.77$11.77List: $17.99List:$17.99$17.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$7.97(8+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50Available instantlyOther formats:Paperback,Mass Market Paperback,Audio CD,DiaryAges: 8 years and up",,True,0
amazon,div,"The Secret Garden (Puffin Classics)byFrances Hodgson BurnettandDaniela Jaglenka Terrazzini|Sep 30, 2010",,False,0
amazon,a,The Secret Garden (Puffin Classics),,False,0
amazon,div,"byFrances Hodgson BurnettandDaniela Jaglenka Terrazzini|Sep 30, 2010",,False,0
amazon,a,Frances Hodgson Burnett,,False,0
amazon,span,Daniela Jaglenka Terrazzini,,False,0
amazon,span,"Sep 30, 2010",,False,0
amazon,div,"4.6 out of 5 stars20,601",,False,0
amazon,div,"HardcoverPrice, product page$11.77$11.77List: $17.99List:$17.99$17.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$7.97(8+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50Available instantlyOther formats:Paperback,Mass Market Paperback,Audio CD,DiaryAges: 8 years and up",,True,0
amazon,div,"HardcoverPrice, product page$11.77$11.77List: $17.99List:$17.99$17.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$7.97(8+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50Available instantlyOther formats:Paperback,Mass Market Paperback,Audio CD,Diary",,True,0
amazon,div,"HardcoverPrice, product page$11.77$11.77List: $17.99List:$17.99$17.99",,False,0
amazon,div,"Price, product page$11.77$11.77List: $17.99List:$17.99$17.99",,False,0
amazon,a,$11.77$11.77List: $17.99List:$17.99$17.99,,False,0
amazon,div,More Buying Choices$7.97(8+ used & new offers),,True,0
amazon,span,(8+ used & new offers),,True,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50Available instantlyOther formats:Paperback,Mass Market Paperback,Audio CD,Diary",,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50Available instantly",,False,0
amazon,div,"KindlePrice, product page$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50Available instantly",,False,0
amazon,div,"Price, product page$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50",,False,0
amazon,a,$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50,,False,0
amazon,span,Print List Price: $4.50,,False,0
amazon,div,Print List Price:$4.50$4.50,,False,0
amazon,div,"Other formats:Paperback,Mass Market Paperback,Audio CD,Diary",,False,0
amazon,div,"A Tale of Two Cities (Collins Classics)byCharles Dickens|Jul 2, 20134.4 out of 5 stars34,545PaperbackPrice, product page$4.99$4.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.85(5+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$1.99$1.99Available instantlyOther formats:Hardcover,Flexibound,Mass Market Paperback,MP3 CD",,True,0
amazon,div,"A Tale of Two Cities (Collins Classics)byCharles Dickens|Jul 2, 2013",,False,0
amazon,a,A Tale of Two Cities (Collins Classics),,False,0
amazon,div,"byCharles Dickens|Jul 2, 2013",,False,0
amazon,a,Charles Dickens,,False,0
amazon,span,"Jul 2, 2013",,False,0
amazon,div,"4.4 out of 5 stars34,545",,False,0
amazon,div,"PaperbackPrice, product page$4.99$4.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.85(5+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$1.99$1.99Available instantlyOther formats:Hardcover,Flexibound,Mass Market Paperback,MP3 CD",,True,0
amazon,div,"PaperbackPrice, product page$4.99$4.99",,False,0
amazon,div,"Price, product page$4.99$4.99",,False,0
amazon,div,More Buying Choices$1.85(5+ used & new offers),,True,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$1.99$1.99Available instantlyOther formats:Hardcover,Flexibound,Mass Market Paperback,MP3 CD",,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$1.99$1.99Available instantly",,False,0
amazon,div,"KindlePrice, product page$1.99$1.99Available instantly",,False,0
amazon,div,"Price, product page$1.99$1.99",,False,0
amazon,div,"Other formats:Hardcover,Flexibound,Mass Market Paperback,MP3 CD",,False,0
amazon,a,MP3 CD,,False,0
amazon,div,"Sexy Offer: Hentai & Manga Illustrated Erotic Short Stories – A Steamy Collection of Hardcore, Naughty, and Dirty Sexual FantasiesbyEmily White|Jul 14, 2025KindlePrice, product page$6.99$6.99Available instantly",,True,1
amazon,div,"Sexy Offer: Hentai & Manga Illustrated Erotic Short Stories – A Steamy Collection of Hardcore, Naughty, and Dirty Sexual FantasiesbyEmily White|Jul 14, 2025",,True,1
amazon,a,"Sexy Offer: Hentai & Manga Illustrated Erotic Short Stories – A Steamy Collection of Hardcore, Naughty, and Dirty Sexual Fantasies",,True,1
amazon,div,"byEmily White|Jul 14, 2025",,False,0
amazon,a,Emily White,,False,0
amazon,span,"Jul 14, 2025",,False,0
amazon,div,"KindlePrice, product page$6.99$6.99Available instantly",,False,0
amazon,div,"KindlePrice, product page$6.99$6.99",,False,0
amazon,div,"Price, product page$6.99$6.99",,False,0
amazon,div,"Home Buying 101: From Mortgages and the MLS to Making the Offer and Moving In, Your Essential Guide to Buying Your First Home (Adams 101 Series)Part of: Adams 101 (51 books)|byJon Gorey|Feb 15, 20224.4 out of 5 stars72HardcoverPrice, product page$8.47$8.47List: $16.99List:$16.99$16.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$7.61(8+ used & new offers)KindlePrice, product page$2.99$2.99Print List Price: $16.99Print List Price:$16.99$16.99Available instantlyAudible AudiobookPrice, product page$0.00$0.00$14.99$14.99Free with Audible trialAvailable instantlyOther format:Audio CD",,True,1
amazon,div,"Home Buying 101: From Mortgages and the MLS to Making the Offer and Moving In, Your Essential Guide to Buying Your First Home (Adams 101 Series)Part of: Adams 101 (51 books)|byJon Gorey|Feb 15, 2022",,True,1
amazon,a,"Home Buying 101: From Mortgages and the MLS to Making the Offer and Moving In, Your Essential Guide to Buying Your First Home (Adams 101 Series)",,True,1
amazon,div,"Part of: Adams 101 (51 books)|byJon Gorey|Feb 15, 2022",,False,0
amazon,a,Part of: Adams 101 (51 books),,False,0
amazon,a,Jon Gorey,,False,0
amazon,span,"Feb 15, 2022",,False,0
amazon,div,4.4 out of 5 stars72,,False,0
amazon,div,"HardcoverPrice, product page$8.47$8.47List: $16.99List:$16.99$16.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$7.61(8+ used & new offers)KindlePrice, product page$2.99$2.99Print List Price: $16.99Print List Price:$16.99$16.99Available instantlyAudible AudiobookPrice, product page$0.00$0.00$14.99$14.99Free with Audible trialAvailable instantlyOther format:Audio CD",,True,0
amazon,div,"HardcoverPrice, product page$8.47$8.47List: $16.99List:$16.99$16.99",,False,0
amazon,div,"Price, product page$8.47$8.47List: $16.99List:$16.99$16.99",,False,0
amazon,a,$8.47$8.47List: $16.99List:$16.99$16.99,,False,0
amazon,div,More Buying Choices$7.61(8+ used & new offers),,True,0
amazon,div,"KindlePrice, product page$2.99$2.99Print List Price: $16.99Print List Price:$16.99$16.99Available instantlyAudible AudiobookPrice, product page$0.00$0.00$14.99$14.99Free with Audible trialAvailable instantlyOther format:Audio CD",,False,0
amazon,div,"KindlePrice, product page$2.99$2.99Print List Price: $16.99Print List Price:$16.99$16.99Available instantlyAudible AudiobookPrice, product page$0.00$0.00$14.99$14.99Free with Audible trialAvailable instantly",,False,0
amazon,div,"KindlePrice, product page$2.99$2.99Print List Price: $16.99Print List Price:$16.99$16.99Available instantly",,False,0
amazon,div,"Price, product page$2.99$2.99Print List Price: $16.99Print List Price:$16.99$16.99",,False,0
amazon,a,$2.99$2.99Print List Price: $16.99Print List Price:$16.99$16.99,,False,0
amazon,span,Print List Price: $16.99,,False,0
amazon,div,Print List Price:$16.99$16.99,,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$14.99$14.99Free with Audible trialAvailable instantly",,False,0
amazon,div,"Price, product page$0.00$0.00$14.99$14.99",,False,0
amazon,div,Other format:Audio CD,,False,0
amazon,div,"Validate Your Offer: A 28-Day Profit Blueprint to Sell Before You Create and Turn Ideas into Income as a Writer, Coach, or Speaker (Your Message Matters Series Book 3)Book 3 of 6: Your Message Matters Series|byJonathan Milligan|Jun 18, 20244.6 out of 5 stars38KindlePrice, product page$0.00$0.00Free with Kindle Unlimited membershipJoin NowAvailable instantlyOr $4.99 to buyAudible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$12.99$12.99DeliveryTue, Aug 5Ships to IndiaOther format:Hardcover",,True,1
amazon,div,"Validate Your Offer: A 28-Day Profit Blueprint to Sell Before You Create and Turn Ideas into Income as a Writer, Coach, or Speaker (Your Message Matters Series Book 3)Book 3 of 6: Your Message Matters Series|byJonathan Milligan|Jun 18, 2024",,True,1
amazon,a,"Validate Your Offer: A 28-Day Profit Blueprint to Sell Before You Create and Turn Ideas into Income as a Writer, Coach, or Speaker (Your Message Matters Series Book 3)",,True,1
amazon,div,"Book 3 of 6: Your Message Matters Series|byJonathan Milligan|Jun 18, 2024",,False,0
amazon,a,Book 3 of 6: Your Message Matters Series,,False,0
amazon,a,Jonathan Milligan,,False,0
amazon,span,"Jun 18, 2024",,False,0
amazon,div,"KindlePrice, product page$0.00$0.00Free with Kindle Unlimited membershipJoin NowAvailable instantlyOr $4.99 to buyAudible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$12.99$12.99DeliveryTue, Aug 5Ships to IndiaOther format:Hardcover",,False,0
amazon,div,Or $4.99 to buy,,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$12.99$12.99DeliveryTue, Aug 5Ships to IndiaOther format:Hardcover",,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$12.99$12.99DeliveryTue, Aug 5Ships to India",,False,0
amazon,div,"PaperbackPrice, product page$12.99$12.99DeliveryTue, Aug 5Ships to India",,False,0
amazon,div,"Price, product page$12.99$12.99",,False,0
amazon,image,Fill In The Blanks Love Quiz For Married Couples: 200 Prompts That Offers a Playful and Meaningful Way For Spouses to Conn...,https://m.media-amazon.com/images/I/6158qJViiaL._AC_UY218_.jpg,True,0
amazon,image,Ofertas de $100M: Cómo presentar ofertas tan buenas que la gente sienta que es estúpida si dice que no (Acquisition.com $1...,https://m.media-amazon.com/images/I/61GjwHCsM2L._AC_UY218_.jpg,False,0
amazon,image,"The Fix: How the Twelve Steps Offer a Surprising Path of Transformation for the Well-Adjusted, the Down-and-Out, and Every...",https://m.media-amazon.com/images/I/713m4TPZb8L._AC_UY218_.jpg,True,1
amazon,image,"LUNAR BLOOM: Whether you’re chasing calm or chasing stars, this book offers a meditative escape into a world that pulses w...",https://m.media-amazon.com/images/I/71OwGOXslwL._AC_UY218_.jpg,True,0
